B_FlightDistance,B_VertexChi2,H1_PX,H1_PY,H1_PZ,H1_ProbK,H1_ProbPi,H1_Charge,H1_IPChi2,H1_isMuon,H2_PX,H2_PY,H2_PZ,H2_ProbK,H2_ProbPi,H2_Charge,H2_IPChi2,H2_isMuon,H3_PX,H3_PY,H3_PZ,H3_ProbK,H3_ProbPi,H3_Charge,H3_IPChi2,H3_isMuon
18.776968219039453,1.777820182974509,383.2113119612531,-3903.6790911627827,21411.35986400685,0.9500795006752014,0.07979172468185425,-1,3672.306389188653,0,-1879.1561321112074,-3224.611689598989,44084.678061054845,0.9224932789802551,0.09882113337516785,1,4446.107507585563,0,253.49740457975886,-4237.241715069093,29064.703689450365,0.9530922174453735,0.17605561017990112,1,933.6852519026652,0
7.568723357115806,0.8933148205592031,-2079.718753893334,373.4539079451157,14701.24863628069,0.8712542653083801,0.043671250343322754,-1,1391.9651541033022,0,-1723.5465552731434,249.305763146507,39935.24698994946,0.9504032135009766,0.09366440773010254,1,595.2144698333024,0,-5976.2781316589835,-2292.675615526088,54244.34170219993,0.9607825875282288,0.09118065237998962,1,321.1299484429278,0
6.403789721398482,11.1689653786465,-547.5121295070724,526.5679589972102,16804.809767846233,0.5811272263526917,0.04526069760322571,-1,2.5265955583547437,0,-768.3563008799077,253.8756478570326,21404.489038487307,0.7891732454299927,0.05655357241630554,1,1.8468557085470474,0,2908.1692229867094,-3143.157395895726,36536.446225597785,0.8942347764968872,0.0828254222869873,1,1249.6784844661934,0
5.712519433706597,4.186124820629202,155.25196179319357,995.032437582818,37477.7518444599,0.7990978956222534,0.0482848584651947,-1,1.7436933736625722,0,1263.3181032328214,487.30815883966653,27025.650858598623,0.9551941156387329,0.2510397434234619,1,362.1565796905047,0,-2557.1309313364636,1863.556105790791,35908.834305244054,0.8165795207023621,0.09861117601394653,1,580.1151319054404,0
4.42585910344824,1.9093904504523553,1850.1561151804506,210.35924418569175,25432.213065754735,0.6984096765518188,0.03585255146026611,-1,490.07042274830144,0,-871.584179725214,-445.9840188488344,74866.33845981908,0.8703361749649048,0.31228935718536377,1,1.34601471834169,0,-1557.9238035525952,-839.3019103719605,24758.2779974531,0.8398373126983643,0.09870153665542603,1,228.87152553577437,0
14.993678247059535,3.4859050900879067,-1844.096031135892,277.8191681331319,26528.75164319208,0.9490009546279907,0.11341029405593872,1,2742.691388433634,0,-553.4483976832317,766.5807651600951,9630.39831427488,0.7983152866363525,0.04537847638130188,-1,159.64341106542014,0,-1751.3084934065191,7881.344030157378,82201.95275776376,0.9085204601287842,0.057268619537353516,-1,446.69571696607983,0
8.33805787060392,1.9967089325670728,-1733.7309529401966,2277.312938172993,36433.32870190215,0.9763621091842651,0.12998154759407043,1,544.3734785706766,0,907.8595174639211,-159.9732895114954,21914.089209549482,0.8010154366493225,0.05506998300552368,-1,186.74569614856,0,-265.1990852016988,-1706.5794406817722,13785.25519452761,0.9237052202224731,0.038886308670043945,-1,1086.2540314990235,0
12.96370623791135,0.510186173246416,-770.0200253532678,255.92480412976877,41249.319690695345,0.802208423614502,0.3537803888320923,1,162.84612229268234,0,-119.56066186613373,3075.780581854791,44218.18344975876,0.5579040050506592,0.03999471664428711,-1,170.75330158094084,0,-1914.5388491599908,2638.187715740606,28460.688539353232,0.9667527675628662,0.11873966455459595,-1,1698.410139771674,0
19.56396326637916,7.437512919883764,1661.196491455917,813.02812603757,47102.98430462179,0.8179956674575806,0.02856820821762085,1,299.2335348493875,0,-730.5349436213289,1971.73591306233,40535.258640384774,0.8430999517440796,0.10071253776550293,-1,1021.6537918424016,0,2955.907490480614,3524.160560861588,56227.997025693425,0.6094827651977539,0.3111081123352051,-1,2466.492966262368,0
17.311468134878318,3.0249719348149955,-687.6122451116175,-2025.1975983229754,41234.36094244968,0.942466676235199,0.1297188699245453,-1,624.0151626420965,0,-1092.5252206877133,1009.0194279245447,36331.82480276393,0.9287389516830444,0.043833136558532715,1,1265.3517924049406,0,1341.3784497374868,-1118.3404393003912,57300.602308357156,0.7257180213928223,0.02764955163002014,1,254.60794118159336,0
3.4065657371942333,1.2285407916102336,1817.4218029480958,1896.7048933807407,15234.999631562005,0.9311994314193726,0.13011211156845093,-1,258.3132295180479,0,1315.0092148400786,3058.811220475558,48329.43814904616,0.9327893853187561,0.07857829332351685,1,186.086304218468,0,2635.244259012348,2571.7089973820966,20184.085224952018,0.9215421676635742,0.04568299651145935,1,123.68535485330472,0
8.350791663523466,1.6694553299085506,-1397.6354719802146,-1121.578367944511,19052.690776381733,0.9438362121582031,0.09161677956581116,-1,1032.1014537937072,0,996.4867095904935,160.37625003354654,22556.91048806185,0.8230652809143066,0.08984184265136719,1,765.5882229172014,0,-2536.493511179792,1242.4146789813822,29439.773673309624,0.9527218341827393,0.10912215709686279,1,1056.974255476628,0
3.200804275532776,5.877533349888057,-1351.499883143564,96.10774449236771,43561.58390588905,0.8037809729576111,0.09667342901229858,1,8.335351156749537,0,148.28889953777104,-686.4008928894606,35993.15024024036,0.9392091035842896,0.054678529500961304,-1,1.4377021553174067,0,-1826.3101928932397,2289.0723124674582,19898.398046728013,0.6902891993522644,0.031338006258010864,-1,1199.2142041084876,0
22.707211313969005,3.393306463823399,637.3384850767903,6282.681409070709,27012.678411582172,0.9732646942138672,0.1397959291934967,-1,4499.745809076778,0,1280.714270931067,172.66396003704318,5123.00933956184,0.6166380643844604,0.09397125244140625,1,59051.66996440637,0,2195.3683125897683,6137.157843175065,28409.32053187002,0.9755159616470337,0.15354105830192566,1,156.81926425583885,0
5.583937260036853,2.8015186091004436,-486.25405510748647,1328.6291360359976,19595.190125455985,0.9427840709686279,0.09355431795120239,-1,246.86024689860452,0,-2720.8846700676168,2655.8795207504354,24145.107777890527,0.9362990260124207,0.08808410167694092,1,912.7254325149612,0,-6203.413438874295,2269.8684696492173,72154.97337579017,0.9372658729553223,0.1280648410320282,1,102.38113655538584,0
37.86110122993925,0.5865421569337869,1139.0953344848465,815.4564381931812,48102.855249754815,0.8497377038002014,0.12907204031944275,-1,1538.403307008281,0,-620.2016417837117,-1027.9584700496005,17192.9741793845,0.72416090965271,0.058437734842300415,1,6304.127414888322,0,2318.6292678015925,-2749.512096735336,77267.88743683173,0.9247610569000244,0.15750756859779358,1,821.6168810626989,0
3.969119658473052,10.939322168288934,-1301.1060076834137,-1207.311524742934,38953.46197057962,0.9562287926673889,0.08865603804588318,-1,291.5414024652081,0,-222.46618418860882,2061.3740760456235,18433.80670716441,0.7303576469421387,0.03989976644515991,1,199.92643410682314,0,-280.2200299038827,2188.6781863367887,22259.61256616103,0.9347630739212036,0.058029115200042725,1,188.66379938175203,0
15.639949862639067,6.27473981704749,16.283746537889485,1323.2223040934846,32397.084411773045,0.9579563140869141,0.11528629064559937,1,350.0628749446881,0,-1163.8680792252846,294.6734420302397,27394.103650543533,0.6772018671035767,0.037528544664382935,-1,195.46142009302054,0,-1995.060153689958,-2645.1194337987113,71495.97515562746,0.950249195098877,0.10218381881713867,-1,661.724978674644,0
15.586537148265805,0.2494229513457833,361.7945065597948,-3680.3601427970902,52970.44657484712,0.9490097761154175,0.12157705426216125,-1,172.14840991510826,0,1059.213804202428,-3001.328682597199,45817.8876984307,0.9698132276535034,0.10124590992927551,1,691.3317525851888,0,-2165.605773945131,-6342.663583042591,58375.86815394441,0.9630275368690491,0.11069971323013306,1,1884.4616801662632,0
7.649628955344798,1.9149729593471005,3031.5261484172133,2172.986809327336,33814.38032285749,0.956708550453186,0.0964806079864502,-1,264.2351638226228,0,2645.720676657144,1304.337226921181,27261.719182861096,0.9595296382904053,0.12662702798843384,1,504.55230938504513,0,1218.6230750632,5731.961518896186,46706.62711267981,0.7877097129821777,0.29700249433517456,1,604.4745042690571,0
6.728309234554181,2.7827516714207245,-1333.3248594213726,324.4185717089128,10711.249361007302,0.6115420460700989,0.034922271966934204,1,1545.3985662306968,0,-824.1123258872004,120.64232398842485,7400.125622344763,0.7027593851089478,0.09339761734008789,-1,1260.1270421530091,0,-4331.042353968045,-6441.638716609394,42499.624208947,0.6347719430923462,0.08203983306884766,-1,1150.7552572322527,0
6.271492991480276,8.76980899920775,-5413.200556901263,1716.7609824984697,53780.23977668131,0.937635064125061,0.08118546009063721,-1,640.4497385330121,0,-637.3836761918528,121.35574645939823,13031.587508244167,0.7628166675567627,0.09495377540588379,1,2.755541413698153,0,-2427.567252158779,-1578.8780787713565,56134.39443843873,0.914364218711853,0.11180046200752258,1,283.2998469207682,0
7.153790005050748,3.7684877723584727,3894.3314029569287,-671.5037977635546,22265.39396306368,0.9319645166397095,0.047957539558410645,-1,681.8280742599128,0,-162.8817363623044,1453.8179202044942,9502.369812696823,0.6243505477905273,0.05726531147956848,1,2274.8843358816553,0,2226.1749439202895,-750.4822182308128,15839.367453556373,0.6417611241340637,0.03604361414909363,1,494.8991485418385,0
3.644962979786075,10.65158920577425,2647.7622964708994,1888.5324440597171,23722.91562951782,0.9281085729598999,0.055968284606933594,-1,133.224703670261,0,2177.531824766097,1375.6694076679296,17938.066300316135,0.9211533665657043,0.03846234083175659,1,292.61055308516154,0,5323.867926304771,-1740.7264770787463,41378.33315098206,0.9758493900299072,0.14974844455718994,1,146.46760207906016,0
6.930451649376193,0.2964454510792297,-662.3412913401154,1521.446646752997,8099.5998063959905,0.7448568344116211,0.05213010311126709,1,1285.8540717637861,0,134.84614929477277,1502.9979205765164,14810.511127670885,0.647395670413971,0.013888418674468994,-1,495.1141527639474,0,-5308.374252413753,1518.9666536417933,42755.90077153136,0.9045219421386719,0.038943201303482056,-1,903.3872349299111,0
11.417858150639345,11.175115695410184,-495.39883367762957,532.0339978282688,5231.330459906516,0.5854707360267639,0.09459725022315979,-1,1910.625304190089,0,-3229.133926757649,391.1299007522589,33745.55679382695,0.9544124007225037,0.11743113398551941,1,765.4879217439668,0,-4230.040256478129,-2304.9642761605805,21887.568287285772,0.9610241651535034,0.13924238085746765,1,5392.074400590143,0
14.930738151207994,0.4413822136532241,-721.7097397001747,1068.7541176445973,20174.11335032446,0.7368860840797424,0.11100280284881592,-1,516.2599700158725,0,1639.2914142167913,-101.29899106486057,19647.922607140543,0.7925156354904175,0.04573124647140503,1,2752.5167490140675,0,-1241.886833701763,3200.1901382266306,35464.61692872313,0.9662925601005554,0.12572282552719116,1,2124.4943717197884,0
11.008579965215546,2.7542305117045167,3448.6259689311746,-1499.6579563809523,40724.63909416849,0.9661394357681274,0.08027547597885132,1,403.7226090213928,0,-916.8296088956466,444.0432263198604,8781.55045962908,0.8106419444084167,0.052811622619628906,-1,5931.363534398873,0,1602.9650826914688,-787.8782817987787,21177.24088878534,0.9194779396057129,0.05812525749206543,-1,147.5860654805971,0
12.923417685204214,6.388890869485714,-351.8508641556965,1094.3259623117551,7339.924211441378,0.6416476964950562,0.12033319473266602,1,2413.3740350978364,0,1263.9378898221164,-1136.995096900175,8675.10373279173,0.5659804344177246,0.02391698956489563,-1,21914.327591076086,0,-1646.8320675057826,1989.3801654334006,12422.027741931459,0.7754781246185303,0.03151017427444458,-1,6778.348861637259,0
6.176746890020932,5.460753907002646,3019.637714749758,-369.85649550747274,46915.97963151246,0.9234598875045776,0.0989294946193695,-1,9.805304402210218,0,-578.2722726673718,49.25690250569574,23255.559309038767,0.6627400517463684,0.07792079448699951,1,6.273216993476924,0,1836.0825068676068,-618.3053576518174,10065.451035933453,0.5897685885429382,0.013267606496810913,1,1586.4916062754219,0
5.011925506319152,9.12522924897701,3199.906938058765,-332.0307488670166,68603.52053617708,0.8462188839912415,0.10464128851890564,1,204.36538584556686,0,-63.7515021964905,-509.15132636025515,26704.660616471676,0.6554170846939087,0.13007786870002747,-1,2.009957602345117,0,-1445.3256242884052,-118.73310457350534,19498.645915541252,0.6946921944618225,0.0559864342212677,-1,513.4090458141355,0
3.4286153384318845,2.508955974083486,1716.8851158695356,-979.2562082168262,23853.823047940856,0.9280103445053101,0.05775126814842224,-1,121.16823840025799,0,1134.131428080717,-1072.22972329337,23481.14723956063,0.9387731552124023,0.0627598762512207,1,102.53059841886781,0,1535.4951870982213,2755.988929733579,32740.348861146613,0.9397207498550415,0.0900503396987915,1,284.60144962489477,0
3.0475153482703687,6.745561700319201,-1051.910727874533,2479.6672676176645,15570.181635581135,0.9362384080886841,0.06281709671020508,-1,500.94385456866905,0,-1019.7609942285274,132.68588196099006,11373.403800594537,0.8039205074310303,0.027173757553100586,1,6.885954856662507,0,-663.4563766497973,-1515.2227311314862,23966.306130351946,0.9482561349868774,0.09489548206329346,1,168.53399324469734,0
3.6309833657567845,5.23525300610506,-522.7946131780203,322.16554737304347,21439.12702231408,0.8188296556472778,0.06770551204681396,1,1.208653443317293,0,-1595.3980513750464,-1241.6284353015785,21399.15920778009,0.9147591590881348,0.05595305562019348,-1,579.985889148335,0,-61.56354779316997,2403.260513148774,60534.4619401868,0.6982972621917725,0.1295858919620514,-1,24.506680081815354,0
31.297718357371707,1.6754552577401016,2969.466748877365,-112.6168293501486,38353.964870208125,0.7976621389389038,0.10713037848472595,1,1881.9989367316657,0,267.32079846783745,-738.1799490116532,18111.471973972286,0.6487682461738586,0.02851507067680359,-1,4842.117779221138,0,4975.917908466448,3179.9444878738655,62201.897345005826,0.9378788471221924,0.12134140729904175,-1,2975.6323133300903,0
22.211497710521265,4.376726621002216,1616.9133884619455,-284.8001444584627,56520.74962560235,0.820395827293396,0.1338162124156952,1,810.1419507450512,0,624.4692851835035,-800.4710723840851,28495.530165382756,0.9377940893173218,0.09466254711151123,-1,427.8213923172559,0,-2235.586381073679,-434.526172820755,35278.48619519113,0.9592013359069824,0.24607867002487183,-1,5037.052700326605,0
21.128525882012138,4.577316009415004,3072.2565055032915,3256.4381910846505,53443.932141323945,0.954289436340332,0.07263568043708801,-1,4815.259463442771,0,-368.13202739566,-592.4235294432726,13344.774816843765,0.9070749282836914,0.08063280582427979,1,1822.37920931473,0,1417.7560384973724,483.6953233821515,45625.565220301025,0.9342058300971985,0.11022582650184631,1,450.4370693862735,0
15.444663775000613,5.9289045970563965,17.443947120985584,-761.0921314333169,14770.11347805355,0.8691765069961548,0.038543760776519775,1,899.0762516388621,0,145.6232556929727,-432.32588239539905,9486.387364076612,0.8021057844161987,0.054088979959487915,-1,552.963836060801,0,-3554.4300714456203,3227.6309730862067,41990.93856166682,0.9634931087493896,0.13014435768127441,-1,4367.263438325464,0
6.513947989396677,1.9537842035556194,2005.4230442038236,337.0768499122329,14141.929522633376,0.794245719909668,0.06156983971595764,-1,241.65402217397056,0,4617.252293979283,1172.1948455902373,43765.65689807722,0.9174138307571411,0.03168976306915283,1,383.3900933216305,0,4717.265815802457,4864.915852857901,37189.665244092655,0.9241774082183838,0.05921563506126404,1,1432.4369396493423,0
8.294127180931484,0.49275622333588387,1888.7216926533154,836.0299556879168,21053.72525993662,0.9154362082481384,0.04197058081626892,1,963.5491335025831,0,993.5837406851055,894.1446108084934,11369.253569113862,0.6552934050559998,0.045775771141052246,-1,2421.5155219743583,0,-659.4341681783552,-1875.08202176065,23207.035096916385,0.6521353721618652,0.05749812722206116,-1,1860.4761359997042,0
8.140032626125764,1.279079302870052,276.5751515671285,-526.779933664331,11115.24772700205,0.6169835925102234,0.03908923268318176,-1,77.49027443127795,0,907.6870516554403,-1194.3617476168783,26856.0051900685,0.9447493553161621,0.09348040819168091,1,383.1973500963885,0,-2902.0043344932537,267.5416886047462,21534.575404726256,0.9304147958755493,0.04007306694984436,1,3022.875625720463,0
3.3239562662424618,6.150958501786941,-1019.1842599273817,-151.301405573873,12900.067234378574,0.8514912724494934,0.03202757239341736,1,68.34681838568903,0,-144.52852701169957,-698.0678938909912,41736.99247198818,0.9439694881439209,0.09705090522766113,-1,3.0330865961696687,0,-1782.22166290403,-3259.2520958514956,25460.396762846474,0.9189321398735046,0.09658434987068176,-1,632.6406548906111,0
3.656722337073471,4.824203146992905,-1344.82639277951,-481.0499767515773,11880.907309446151,0.6697873473167419,0.015903055667877197,-1,49.198648866963055,0,1054.7704573580274,433.4173469049186,5056.4882671758105,0.7984480857849121,0.024093031883239746,1,3296.067400056135,0,-3640.429794603437,172.19476894435675,21409.537473343786,0.9362253546714783,0.039376139640808105,1,212.76563307416808,0
11.74998881185671,7.447466816285034,1143.043451516531,-3762.2889987511408,28857.096695534387,0.9348081350326538,0.11025065183639526,1,456.04626622849423,0,502.73854593927365,-173.6619125427957,8388.163600852027,0.6123476624488831,0.3023472726345062,-1,1992.6515495981814,0,-1241.7564992859157,-6540.1740904365115,32759.34752548292,0.9594001173973083,0.05691447854042053,-1,2465.0377916912967,0
3.031608880481373,1.069950879110987,-1653.394908423224,2233.068218486346,17782.08807165195,0.6886458992958069,0.03928345441818237,1,931.0099436439973,0,-193.1470813532855,438.9825236191307,27579.32031666157,0.5565317869186401,0.06943082809448242,-1,3.5250282706210316,0,-1705.6035711581962,819.4258279748468,50348.40489402817,0.8584290742874146,0.1071607768535614,-1,5.921572267724818,0
8.635765758479872,7.726601847507468,3063.775123075798,544.8391426896475,31124.434678495207,0.9443027377128601,0.06177544593811035,1,558.6083449113755,0,2536.6470474005146,519.66692858873,29166.849745453233,0.5875582098960876,0.044110000133514404,-1,249.51295469438298,0,4227.278892976574,-2037.3909349139649,96195.63934992181,0.7577037811279297,0.4218198359012604,-1,117.81472581853075,0
9.519488090611057,0.500462624612533,1601.525399395826,2304.1732152936643,59474.19920535806,0.9463034868240356,0.09620890021324158,-1,195.86758701334705,0,-1022.4930029874308,1985.3630499749988,31181.923539492163,0.9586343765258789,0.11765983700752258,1,213.7846493482314,0,-1902.8437139721996,1711.4464126747314,25815.450818777874,0.6896238327026367,0.02256336808204651,1,1893.2812782259884,0
20.00431943103474,8.692414008653483,-2046.5979664160348,-1494.8827271890857,14416.054584227039,0.6434603333473206,0.014445066452026367,-1,5218.329450907722,0,-304.90383621616866,-4016.7703102641826,36583.73372754264,0.9555749893188477,0.15519610047340393,1,2915.469260914475,0,-2558.8239122249456,-4164.123575063933,22721.075671671497,0.9601936340332031,0.09355524182319641,1,4374.358617951797,0
7.808645761241558,2.431537521697858,-2240.188520366308,987.9326214438134,31151.132441192345,0.9684813022613525,0.11578363180160522,-1,315.5207648765827,0,-4149.544283337524,1535.9138146275163,34860.37962785628,0.9426954984664917,0.16406860947608948,1,519.5200248530176,0,-2133.965314285282,4621.4411661957765,38437.968581318375,0.9695783853530884,0.09432598948478699,1,695.1735717790297,0
16.74406620593289,3.0787233251721764,-2424.5490778053736,3645.1382321834176,25018.02486981112,0.9679782390594482,0.14930209517478943,1,1277.7900919938998,0,472.06596511243396,1173.024322956399,16220.871458362992,0.843711256980896,0.09710854291915894,-1,3176.4181507668013,0,-1812.2747959715477,4949.617066962165,22363.947625104633,0.8783847093582153,0.03996339440345764,-1,2594.7498526179634,0
5.758322607219104,1.285947491474016,-1552.3396231004333,543.3069215227194,9168.505320175036,0.6336246132850647,0.0683697760105133,1,1244.3388426798804,0,-2204.884704856005,1318.2177460386774,12013.470964543125,0.5912927985191345,0.04590576887130737,-1,1780.7328573629338,0,-536.0790604259485,3221.1525415797614,41330.320912367075,0.8854413628578186,0.0748431384563446,-1,307.23991726735255,0
10.250737428280273,6.207025543293982,-512.8214113196111,-605.0954876282523,34786.53850539522,0.5992545485496521,0.2929126024246216,1,4.0538334078846905,0,-480.4469813607071,-660.263215499357,24038.575106232063,0.8136183023452759,0.09578987956047058,-1,2.963744962452065,0,2917.580412124796,1026.0654295708014,41670.67763616432,0.940903902053833,0.10285302996635437,-1,864.186494599361,0
8.435921418742968,1.2793721664254651,-877.4157984785394,-1398.2909050860812,37796.968305160844,0.6538547873497009,0.15117746591567993,-1,180.81919220374562,0,-653.7446963096518,-1080.8944323368996,7997.673362334203,0.8080317974090576,0.04576253890991211,1,2407.946652234754,0,1707.1972894508153,-5106.314805919167,88845.95773933805,0.7929216623306274,0.2903391122817993,1,82.38387820722905,0
11.05226802974637,9.360865553565429,804.5570348928751,235.39033034454496,23351.35816885144,0.8978309631347656,0.0600188672542572,-1,72.70749118847472,0,562.6981920601373,-993.5395159221104,38081.51596052675,0.9219900965690613,0.08157148957252502,1,162.43571161357306,0,-2640.4943091780133,1989.3056717091065,79742.42910905463,0.6689326763153076,0.29188233613967896,1,567.8368463881817,0
16.597056391729833,3.5610683700874013,-904.3870305389989,59.77020615224832,10713.810524171564,0.6627768874168396,0.08552190661430359,-1,786.9440653295595,0,-1997.8698822451806,1237.8153322614544,23897.09611331335,0.8393450975418091,0.0356602668762207,1,9464.039740672633,0,-1641.223139730692,-3311.1916035804234,54250.79099958258,0.9571150541305542,0.06232538819313049,1,2418.456125167678,0
16.812938664108827,0.35173648124733814,-2129.6431408002795,-96.1624158339477,43668.50544205427,0.9302269220352173,0.11663588881492615,-1,479.6662899966854,0,-246.53205053041415,-535.7024136728296,19280.0936062081,0.9326903820037842,0.3792650103569031,1,252.09601760725926,0,-2116.8540528393664,3490.2495745272877,44000.76768319604,0.8563352227210999,0.18851938843727112,1,3519.5226140780314,0
5.657616250479569,5.686204793866384,2977.722644288105,-449.2442663011159,58355.30962821197,0.9292668104171753,0.06291833519935608,-1,180.38796423343973,0,-733.6403654357757,-123.58375357791905,8880.982323941134,0.8881688117980957,0.04499959945678711,1,369.4842147124334,0,-1153.1190188725418,323.48898991745494,7947.751641320746,0.6727972030639648,0.04112839698791504,1,1609.045755673603,0
